"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),1년에 한두 번,6개월에 한두 번,한 달에 한두 번,거의 매일
"전체",소계,61.5,22.2,7.5,8.8
"성별",남학생,58.9,24.2,5.8,11.0
"성별",여학생,67.7,17.3,11.7,3.4
"학령별",초등학교,67.5,21.0,3.7,7.8
"학령별",중학교,63.5,19.1,10.6,6.8
"학령별",고등학교,50.6,30.3,4.8,14.3
"학교특성별",남학교,68.0,16.1,8.7,7.1
"학교특성별",여학교,60.1,24.6,6.5,8.7
"학교특성별",남녀공학,56.8,24.5,8.9,9.8
"거주지역별",대도시,63.6,19.2,9.7,7.6
"거주지역별",중소도시,59.7,23.4,6.0,10.9
"거주지역별",읍면지역,63.9,24.8,8.5,2.7
"권역별",수도권,66.0,19.1,10.0,4.9
"권역별",충청권,44.6,29.5,6.0,19.9
"권역별",호남권,62.9,27.1,2.0,7.9
"권역별",동북권,58.1,19.1,8.3,14.6
"권역별",동남권,65.7,22.8,5.1,6.4
"인터넷 이용 시간별",1시간 미만,45.8,30.7,15.3,8.1
"인터넷 이용 시간별",1~2시간 미만,73.1,6.5,13.4,7.0
"인터넷 이용 시간별",2~3시간 미만,74.7,11.4,6.8,7.1
"인터넷 이용 시간별",3~5시간 미만,52.4,29.7,5.7,12.2
"인터넷 이용 시간별",5시간 이상,59.7,26.9,6.1,7.3
"가정형편별",상위,62.6,15.6,8.4,13.4
"가정형편별",중위,62.1,24.6,7.6,5.7
"가정형편별",하위,52.4,12.0,4.5,31.2
"학업성적별",상위권,58.9,15.5,7.5,18.1
"학업성적별",중위권,59.1,28.0,8.5,4.4
"학업성적별",하위권,79.1,5.3,2.6,13.0
"사이버폭력 예방교육별",경험 있음,65.1,18.4,7.6,8.9
"사이버폭력 예방교육별",경험 없음,48.2,35.8,7.5,8.5
