"특성별(1)",특성별(2),2022,2022,2022
"특성별(1)",특성별(2),1년에 한두 번,6개월에 한두 번,한 달에 한두 번
"전체",소계,82.8,14.5,2.8
"성별",남성,77.7,17.5,4.8
"성별",여성,89.8,10.2,0.0
"연령별",19~29세,74.9,17.1,8.0
"연령별",30~39세,81.9,13.7,4.3
"연령별",40~49세,77.8,22.2,0.0
"연령별",50~59세,92.6,7.4,0.0
"연령별",60~69세,91.1,8.9,0.0
"학력별",중졸,100.0,0.0,0.0
"학력별",고졸,78.9,13.9,7.3
"학력별",대졸이상,84.5,15.5,0.0
"직업별",전문관리,100.0,0.0,0.0
"직업별",사무,74.8,25.2,0.0
"직업별",서비스판매,84.7,9.8,5.4
"직업별",기능노무,76.1,0.0,23.9
"직업별",학생,100.0,0.0,0.0
"직업별",주부,92.4,7.6,0.0
"직업별",무직/기타,100.0,0.0,0.0
"혼인상태별",미혼,72.4,18.7,8.9
"혼인상태별",기혼,86.6,13.4,0.0
"혼인상태별",사별/이혼/기타,100.0,0.0,0.0
"가구주여부별",가구주,76.9,18.1,4.9
"가구주여부별",가구원,90.2,9.8,0.0
"월평균 가구소득별",100~200만원 미만,100.0,0.0,0.0
"월평균 가구소득별",200~300만원 미만,79.4,10.5,10.1
"월평균 가구소득별",300~400만원 미만,87.6,12.4,0.0
"월평균 가구소득별",400~500만원 미만,92.3,7.7,0.0
"월평균 가구소득별",500~600만원 미만,62.4,31.4,6.3
"월평균 가구소득별",700만원 이상,100.0,0.0,0.0
"동거 가구원수별",1인,63.3,21.8,15.0
"동거 가구원수별",2인,95.6,4.4,0.0
"동거 가구원수별",3인,74.8,25.2,0.0
"동거 가구원수별",4인 이상,86.3,13.7,0.0
"거주지역별",대도시,81.7,16.6,1.7
"거주지역별",중소도시,87.3,0.0,12.7
"거주지역별",읍면지역,100.0,0.0,0.0
"권역별",수도권,81.9,16.4,1.7
"권역별",충청권,100.0,0.0,0.0
"권역별",동북권,100.0,0.0,0.0
"권역별",동남권,0.0,0.0,100.0
"인터넷 이용시간별",1시간 미만,93.7,6.3,0.0
"인터넷 이용시간별",1~2시간 미만,77.7,19.5,2.9
"인터넷 이용시간별",2~3시간 미만,84.5,8.0,7.5
"인터넷 이용시간별",3~5시간 미만,100.0,0.0,0.0
"인터넷 이용시간별",5시간 이상,65.3,34.7,0.0
"사이버폭력 예방교육별",경험 있음,100.0,0.0,0.0
"사이버폭력 예방교육별",경험 없음,79.4,17.3,3.3
