"특성별(1)",특성별(2),2022,2022,2022
"특성별(1)",특성별(2),1년에 한두 번,6개월에 한두 번,한 달에 한두 번
"전체",소계,81.4,14.4,4.2
"성별",남성,80.9,15.3,3.9
"성별",여성,81.9,13.4,4.6
"연령별",19~29세,79.3,17.7,3.1
"연령별",30~39세,79.7,12.1,8.2
"연령별",40~49세,77.5,15.1,7.3
"연령별",50~59세,84.9,15.1,0.0
"연령별",60~69세,91.9,8.1,0.0
"학력별",중졸,100.0,0.0,0.0
"학력별",고졸,70.0,21.6,8.3
"학력별",대졸이상,87.5,10.6,1.9
"직업별",전문관리,27.1,72.9,0.0
"직업별",사무,92.1,7.9,0.0
"직업별",서비스판매,70.6,19.2,10.2
"직업별",기능노무,71.8,0.0,28.2
"직업별",학생,79.9,20.1,0.0
"직업별",주부,100.0,0.0,0.0
"직업별",무직/기타,77.0,23.0,0.0
"혼인상태별",미혼,81.9,18.1,0.0
"혼인상태별",기혼,86.2,7.8,6.0
"혼인상태별",사별/이혼/기타,33.3,52.1,14.6
"가구주여부별",가구주,74.5,18.8,6.7
"가구주여부별",가구원,87.6,10.4,2.0
"월평균 가구소득별",100~200만원 미만,46.9,28.6,24.5
"월평균 가구소득별",200~300만원 미만,68.4,31.6,0.0
"월평균 가구소득별",300~400만원 미만,78.9,21.1,0.0
"월평균 가구소득별",400~500만원 미만,88.8,7.4,3.8
"월평균 가구소득별",500~600만원 미만,86.2,10.9,2.9
"월평균 가구소득별",600~700만원 미만,65.3,0.0,34.7
"월평균 가구소득별",700만원 이상,78.5,21.5,0.0
"동거 가구원수별",1인,56.0,38.2,5.8
"동거 가구원수별",2인,80.8,15.4,3.9
"동거 가구원수별",3인,87.2,8.5,4.3
"동거 가구원수별",4인 이상,89.2,7.1,3.7
"거주지역별",대도시,84.6,15.4,0.0
"거주지역별",중소도시,73.5,6.9,19.6
"거주지역별",읍면지역,54.3,24.2,21.5
"권역별",수도권,80.7,16.4,2.8
"권역별",충청권,76.0,24.0,0.0
"권역별",호남권,82.0,0.0,18.0
"권역별",동북권,100.0,0.0,0.0
"권역별",동남권,80.5,0.0,19.5
"인터넷 이용시간별",1시간 미만,82.1,8.3,9.7
"인터넷 이용시간별",1~2시간 미만,87.2,12.8,0.0
"인터넷 이용시간별",2~3시간 미만,87.1,5.7,7.2
"인터넷 이용시간별",3~5시간 미만,77.4,22.6,0.0
"인터넷 이용시간별",5시간 이상,63.5,25.8,10.7
"사이버폭력 예방교육별",경험 있음,61.4,38.6,0.0
"사이버폭력 예방교육별",경험 없음,84.7,10.3,4.9
