"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),1년에 한두 번,6개월에 한두 번,한 달에 한두 번,거의 매일
"전체",소계,77.4,17.5,4.6,0.5
"성별",남성,77.7,19.0,3.3,0.0
"성별",여성,77.0,15.6,6.3,1.2
"연령별",19~29세,70.7,22.3,7.0,0.0
"연령별",30~39세,81.3,16.3,2.4,0.0
"연령별",40~49세,83.1,14.0,3.0,0.0
"연령별",50~59세,82.4,13.7,4.0,0.0
"연령별",60~69세,75.5,15.8,4.4,4.2
"학력별",초졸이하,100.0,0.0,0.0,0.0
"학력별",중졸,58.9,23.0,18.1,0.0
"학력별",고졸,75.7,15.9,7.1,1.3
"학력별",대졸이상,79.5,18.5,2.0,0.0
"직업별",전문관리,79.8,20.2,0.0,0.0
"직업별",사무,85.8,14.2,0.0,0.0
"직업별",서비스판매,73.2,19.2,7.6,0.0
"직업별",농어업,100.0,0.0,0.0,0.0
"직업별",기능노무,77.7,22.3,0.0,0.0
"직업별",학생,67.0,24.2,8.8,0.0
"직업별",주부,71.0,15.3,9.3,4.3
"직업별",무직/기타,88.9,11.1,0.0,0.0
"혼인상태별",미혼,74.2,21.1,4.7,0.0
"혼인상태별",기혼,81.6,13.4,4.1,1.0
"혼인상태별",사별/이혼/기타,60.3,31.4,8.3,0.0
"가구주여부별",가구주,80.7,15.4,3.9,0.0
"가구주여부별",가구원,73.0,20.2,5.5,1.2
"월평균 가구소득별",100만원 미만,71.8,14.9,13.3,0.0
"월평균 가구소득별",100~200만원 미만,70.6,15.9,13.6,0.0
"월평균 가구소득별",200~300만원 미만,60.6,35.3,4.1,0.0
"월평균 가구소득별",300~400만원 미만,90.5,9.5,0.0,0.0
"월평균 가구소득별",400~500만원 미만,84.0,13.2,2.8,0.0
"월평균 가구소득별",500~600만원 미만,72.3,17.2,8.1,2.4
"월평균 가구소득별",600~700만원 미만,64.4,35.6,0.0,0.0
"월평균 가구소득별",700만원 이상,68.5,21.9,9.7,0.0
"동거 가구원수별",1인,75.7,16.0,8.3,0.0
"동거 가구원수별",2인,70.2,22.9,4.6,2.2
"동거 가구원수별",3인,81.8,18.2,0.0,0.0
"동거 가구원수별",4인 이상,80.3,12.6,7.1,0.0
"거주지역별",대도시,80.2,15.2,3.8,0.8
"거주지역별",중소도시,71.4,22.9,5.7,0.0
"거주지역별",읍면지역,74.9,17.6,7.5,0.0
"권역별",수도권,80.5,16.0,2.7,0.8
"권역별",충청권,87.9,12.1,0.0,0.0
"권역별",호남권,42.2,31.6,26.3,0.0
"권역별",동북권,84.1,15.9,0.0,0.0
"권역별",동남권,68.5,21.8,9.7,0.0
"인터넷 이용시간별",1시간 미만,78.0,18.1,3.9,0.0
"인터넷 이용시간별",1~2시간 미만,88.6,8.9,2.4,0.0
"인터넷 이용시간별",2~3시간 미만,73.8,23.6,2.6,0.0
"인터넷 이용시간별",3~5시간 미만,69.2,22.9,5.3,2.6
"인터넷 이용시간별",5시간 이상,73.3,16.7,10.0,0.0
"사이버폭력 예방교육별",경험 있음,73.1,22.1,2.4,2.3
"사이버폭력 예방교육별",경험 없음,78.6,16.2,5.2,0.0
