"특성별(1)",특성별(2),2022,2022,2022,2022
"특성별(1)",특성별(2),1년에 한두 번,6개월에 한두 번,한 달에 한두 번,거의 매일
"전체",소계,80.6,13.4,5.6,0.4
"성별",남성,76.0,15.5,7.9,0.6
"성별",여성,89.5,9.3,1.2,0.0
"연령별",19~29세,69.4,22.5,8.1,0.0
"연령별",30~39세,83.0,11.1,3.9,2.0
"연령별",40~49세,84.7,8.2,7.1,0.0
"연령별",50~59세,96.6,3.4,0.0,0.0
"연령별",60~69세,100.0,0.0,0.0,0.0
"학력별",중졸,81.7,18.3,0.0,0.0
"학력별",고졸,77.9,16.0,4.9,1.2
"학력별",대졸이상,82.1,11.8,6.2,0.0
"직업별",전문관리,88.4,11.6,0.0,0.0
"직업별",사무,88.3,6.8,4.9,0.0
"직업별",서비스판매,76.8,16.8,6.5,0.0
"직업별",기능노무,84.5,5.5,4.8,5.3
"직업별",학생,71.9,28.1,0.0,0.0
"직업별",주부,100.0,0.0,0.0,0.0
"직업별",무직/기타,48.0,33.3,18.7,0.0
"혼인상태별",미혼,69.7,20.5,9.0,0.8
"혼인상태별",기혼,90.5,7.0,2.5,0.0
"혼인상태별",사별/이혼/기타,100.0,0.0,0.0,0.0
"가구주여부별",가구주,79.5,12.5,7.3,0.7
"가구주여부별",가구원,82.1,14.6,3.3,0.0
"월평균 가구소득별",100만원 미만,77.2,0.0,22.8,0.0
"월평균 가구소득별",100~200만원 미만,64.9,24.4,10.7,0.0
"월평균 가구소득별",200~300만원 미만,60.5,29.4,6.7,3.5
"월평균 가구소득별",300~400만원 미만,76.7,19.9,3.5,0.0
"월평균 가구소득별",400~500만원 미만,93.3,3.0,3.7,0.0
"월평균 가구소득별",500~600만원 미만,76.2,14.7,9.1,0.0
"월평균 가구소득별",600~700만원 미만,100.0,0.0,0.0,0.0
"월평균 가구소득별",700만원 이상,100.0,0.0,0.0,0.0
"동거 가구원수별",1인,63.8,22.8,11.6,1.9
"동거 가구원수별",2인,84.1,12.2,3.6,0.0
"동거 가구원수별",3인,84.0,11.9,4.1,0.0
"동거 가구원수별",4인 이상,87.8,8.2,4.0,0.0
"거주지역별",대도시,84.4,11.4,4.1,0.0
"거주지역별",중소도시,76.9,15.3,6.5,1.2
"거주지역별",읍면지역,61.3,23.3,15.4,0.0
"권역별",수도권,79.9,16.3,3.8,0.0
"권역별",충청권,82.3,8.6,9.1,0.0
"권역별",호남권,100.0,0.0,0.0,0.0
"권역별",동북권,77.4,7.4,15.2,0.0
"권역별",동남권,74.2,7.9,14.4,3.5
"인터넷 이용시간별",1시간 미만,89.5,4.9,5.6,0.0
"인터넷 이용시간별",1~2시간 미만,82.6,12.9,4.5,0.0
"인터넷 이용시간별",2~3시간 미만,80.9,12.9,4.3,1.9
"인터넷 이용시간별",3~5시간 미만,80.7,13.0,6.3,0.0
"인터넷 이용시간별",5시간 이상,74.1,18.3,7.6,0.0
"사이버폭력 예방교육별",경험 있음,84.1,12.1,3.8,0.0
"사이버폭력 예방교육별",경험 없음,79.6,13.8,6.1,0.5
